route,routes_trained_on,intercept,hour,temp,precip,snow,windspeed,fenway_event,garden_event,r_squared,mse,rmse
"('70032', '70024')",13460,714.0198635921696,-6.2139750977929085,-10.88051220953242,-1.1542523962252005,0.21572486519397785,2.198982881095435,-0.3236066259840942,4.191172514050317,0.012927223304575186,9300.491262246323,96.43905465238822
"('70032', '70026')",13986,618.6293196277032,-3.524272272910435,-6.678904217384897,-0.4760089466044528,1.1559243162237216,1.323010141377497,0.44930618914540177,1.7278603430859443,0.0013500237739270116,6017.78310624118,77.57437145244027
"('70032', '70028')",13988,435.9345285504265,-1.3005460862725504,-2.10364264555006,-0.015245532268788331,0.34361684565559275,0.2019517742369862,0.3914768072927153,1.524855140630545,0.002724937896044888,2728.5746841849195,52.23576058779004
"('70032', '70030')",14010,187.78125998330245,0.7145885813876849,-1.3403013047565377,1.199426861534596,-0.015696403756173267,1.8879778223650512,0.5433812763581971,-0.49776625665879703,-0.0032203573752176418,1607.4197535276485,40.09263964280287
"('70032', '70278')",14024,59.28218572995968,-0.2965357332178089,-0.17122954766578138,0.13760001454525012,0.1323818326838757,0.06811809493653403,0.015482701159032726,0.002350899575806309,0.004535942685631844,40.01557387478767,6.32578642342497
"('70032', '70001')",534,2241.0706119846855,-32.066865052345065,-28.876125662140623,70.78937849810376,-7.105427357601002e-15,-43.65721305760101,0.0,41.42577741525009,-0.11361185236014015,82125.55551089926,286.57556684214944
"('70032', '70002')",533,2092.209936556049,-39.827331284057486,-22.775794940652695,64.42318865273866,-7.105427357601002e-15,-22.705273628823356,0.0,27.000729999863477,0.04364391949618762,44209.89557158472,210.26149331626254
"('70032', '70004')",533,1991.659532347186,-42.30838576619233,-21.843367667935148,50.82730638936516,-1.4210854715202004e-14,-31.00883858962596,0.0,28.18193313522528,-0.018666618254318035,43626.35870081465,208.8692382827463
"('70032', '70006')",534,1862.0873088320354,-34.62205370958151,-27.927997466219576,53.74057561530623,-1.4210854715202004e-14,-53.69252160415737,0.0,39.44887377240583,-0.13868338859230112,74717.53616422591,273.3450862265973
"('70032', '70008')",535,1744.285676567596,-49.91594449580164,-26.891198650719055,51.834456075711905,2.842170943040401e-14,-39.581493207070096,0.0,33.641817882132166,-0.06017248224062466,60811.62285094361,246.60012743497035
"('70032', '70010')",602,1547.8389888955876,-56.5373162135976,-15.829367970798103,37.60796415618547,-7.105427357601002e-15,-25.732670133381703,0.0,26.91155324575974,-0.21352409738323241,24048.869381585486,155.0769788897936
"('70032', '70012')",639,1432.0351747874417,-40.34034545568264,-19.417044877647143,17.756653493726493,-1.4210854715202004e-14,-17.623970097582195,0.0,23.958256733812473,0.07976810235518905,117482.45874654355,342.7571425171816
"('70032', '70014')",639,1287.5173436749196,-49.30188466764149,-17.886424588025715,10.529803777952084,1.2434497875801753e-13,-9.452961891071292,0.0,18.602535298098,0.07941208788003795,85871.42785578083,293.0382702920914
"('70032', '70016')",639,1169.0191330343866,-49.21755794120712,-18.104863308681793,8.123389473052411,1.3500311979441904e-13,-7.558050158002371,0.0,17.563556863283246,0.07111793516164577,85062.79588646775,291.655268916006
"('70032', '70018')",640,1082.4274253692245,-39.40968568117166,-24.489084013499166,13.089734752385716,-1.7763568394002505e-14,-3.1642630328158505,0.0,19.562213153661602,0.08920448375362255,81186.76576448749,284.93291449828587
"('70032', '70020')",639,971.3087581487888,-16.39322928915542,-28.778616352485145,-0.8420057911739107,-7.105427357601002e-14,-11.261864161864612,0.0,15.59484333856334,0.06803091556264351,17736.793799372674,133.17955473484912
"('70032', '70022')",641,884.5647503190148,-9.944663794693923,-28.892252429331414,-5.351834402324029,0.0,-9.020201972609435,0.0,16.951188120299708,0.04121343854121284,30950.17476286345,175.9266175507943
"('70032', '70024')",642,724.1098815146443,-2.2532421723659586,-28.732636668200552,-3.9565339628673515,-3.552713678800501e-15,-9.144027243861647,0.0,18.360861677497184,0.03332372839307929,22005.657413536024,148.34303965314996
"('70032', '70026')",642,611.4584064841204,0.7496458233416842,-4.541199413230054,-0.6526385234770307,-4.440892098500626e-15,-4.6479545103165725,0.0,8.76854939257683,-0.003859360025689318,20047.07483383774,141.5876930874917
"('70032', '70028')",642,432.95735520766397,1.7998019748686662,-0.035354452369315226,0.08029766749177991,-3.1086244689504383e-15,-2.3242744541667766,0.0,6.5786097107158525,-0.008849253918077338,18108.292559252364,134.56705599533774
"('70032', '70030')",642,187.64445601165085,0.651507668316654,0.1379642716562275,-0.7321421264454925,-6.661338147750939e-16,-0.5145821969899143,0.0,3.432945875794056,-0.06737076097399575,120.50002173061111,10.977250189852244
"('70032', '70278')",645,60.502735973110966,0.3984275877269977,-0.06602167227144018,1.3219697516828195,-7.771561172376096e-16,-1.7622348257911615,0.0,1.944893261799777,-0.09314883709527733,70.66442178670547,8.406213284630926
"('70033', '70035')",13501,187.23567314402908,-2.395551732952893,1.8844628954334166,3.95937846146746,-0.45422137707401866,0.46152074068346083,1.6171288121482612,0.547345694263998,-0.0027413264432936124,743.8004199972369,27.272704669636944
"('70033', '70036')",13492,422.7529246466376,-4.917435987996635,11.542001585451743,1.8309556348572604,-0.2866344049775367,0.116088662057797,6.6669699914065905,1.6569406324628915,0.031502321005925316,5750.763000424127,75.83378534943463
"('70033', '70035')",1150,196.95951547931443,-1.1242290514061855,9.422016571520412,1.6687793236692485,-0.13373096670359286,6.022796078931988,-0.27058282898709385,-1.722831864833518,0.004712944540785746,7592.807805131639,87.1367190404346
"('70033', '70036')",1146,420.4568749610343,0.07551236879411635,13.390764645787687,0.6779700707148115,-1.197615402867941,5.323424729765547,3.679658788182222,-1.9383850974110413,0.09082742485265127,2044.8599164793404,45.22012733815928
"('70034', '70001')",12401,2460.8375860972506,-37.71957434363296,-1.333338161123816,-6.1095483964211885,3.7261997171456898,6.131877270203365,1.566809661519915,8.09593437395949,0.012246015038524183,80355.67118901845,283.4707589664558
"('70034', '70002')",12374,2315.5862042717563,-41.05293869367397,-7.457065231848956,-5.583437201723686,1.6805048133540381,8.166246635723807,5.037475016441378,9.214824672675556,-0.0042630054748644675,51652.67006938517,227.2722377884839
"('70034', '70004')",12384,2219.4741370648544,-39.040092105854214,-6.204524358778556,-4.729166086474457,1.6654873674905948,7.859053444187931,1.8964343589970878,10.593345688420714,0.010723051075146595,82278.36883505624,286.84206252754535
"('70034', '70006')",12404,2085.4197812196303,-38.1789675699733,-4.207126312712672,-6.590700425500019,4.22908169961349,6.908491114963394,1.4249021319066018,9.576236555498166,0.015236692038141708,72408.18915600299,269.0876978904888
"('70034', '70008')",12406,1960.510592092819,-37.785446760869085,-4.333678272928103,-6.394078081837514,4.159923441173555,5.582209204136531,1.665011442910298,8.680863631496148,0.02941148222852108,59353.02953413699,243.62477200427915
"('70034', '70010')",13146,1773.7431188224682,-41.664251851362714,-9.964641784652233,-2.918623684567123,2.478683276534933,4.126174596700553,2.84157177829071,8.234655502063912,0.010035323901355642,39183.559647755064,197.94837621904117
"('70034', '70012')",13395,1669.710434884797,-38.249501578207614,-9.771271204580604,-0.7696605612381228,2.629084453297423,2.57313166291215,1.420320325009177,7.126759072933011,0.034287391063683836,56971.59023947815,238.6872226146137
"('70034', '70014')",13396,1517.1709623239003,-36.4948365962973,-7.708973774573593,-1.0600758227150415,2.543481566053412,2.1149125096622834,2.547352887680483,6.685025885132921,0.044778996392606185,56495.71946056712,237.68828212717412
"('70034', '70016')",13392,1394.7073440618399,-35.83327942665451,-6.739855314981799,-2.2918584227093257,3.207008720891976,1.4945783208804804,2.3802539557381723,6.778222267501524,0.034456661304272496,63853.35449021787,252.69221295920036
"('70034', '70018')",13397,1309.1154142220016,-37.49243789487437,-4.109865223320476,0.08430019931107474,1.434076194603205,2.48859709002995,3.212264622377646,6.620918944244938,0.04017450372035303,44930.1363860932,211.96730027552175
"('70034', '70020')",13395,1199.1759958167559,-14.218798200521237,-4.0378668604785295,-0.7360701154071725,1.8543516422419615,1.7834172969852373,2.0082652900394535,2.375974732149212,0.017022003889481607,22109.52524457158,148.69272088630157
"('70034', '70022')",13402,1113.8519207195882,-10.058490570240396,-5.654330952411664,-0.811197551239778,2.292575246448084,2.415328229575752,2.2280049199784226,2.725973760469744,0.005648278164291698,15965.601854339053,126.3550626383409
"('70034', '70024')",13406,957.9294326817218,-9.780476611265971,-10.809372262932346,-0.07977354844329598,0.9155824256748939,2.0359658864394987,0.24103583847093235,6.249111989833634,0.011690022970771485,14189.380874525974,119.11918768412575
"('70034', '70026')",13928,862.2658321039414,-6.464338090548172,-6.800023187169061,-0.12704895334548938,1.4483639829676118,0.5048593211262213,0.6455283413247703,2.8486990585705385,0.00813867286070058,10176.151272766221,100.87691149498096
"('70034', '70028')",13931,679.7860843863099,-4.770542073588594,-4.051695221922307,0.9513401582168468,1.1002301175583504,-0.5251890208288239,0.6860074481035443,2.2150974572932793,-0.0071969487568055435,11351.543067112703,106.54362048997915
"('70034', '70030')",13953,431.24330824403853,-1.9053769349027534,-1.7004153353681186,1.6703833292845214,1.178873482998242,0.9816154642514439,0.823858367190913,0.11110617284917024,0.0025935999330533033,8070.8030721335335,89.8376484116405
"('70034', '70032')",13997,174.31487702835872,-1.7270254190693917,-0.5508573177143546,0.21089450194405202,0.099672129208292,-0.2622977097182082,0.5922476076138941,0.11636231601750807,-0.0016678032037802382,5719.341324968222,75.62632693029737
"('70034', '70278')",13966,303.26177671264276,-2.37203526573213,-1.69345346426788,1.9000921800237864,1.2747983821299462,0.17179834037985964,0.6596878771994419,0.27296631631790946,-0.0031771146303958275,7086.470669307073,84.18117764267184
"('70034', '70001')",530,2480.3746825836397,-28.212805253851254,-30.715648854787126,58.93460728633463,0.0,-31.186704696788595,0.0,43.436184717930175,0.056950761669029126,73652.61173361602,271.39014671431244
"('70034', '70002')",529,2336.9876527914025,-41.184976248970756,-25.2612878647544,63.397061238991434,-1.4210854715202004e-14,-32.57744693148432,0.0,40.10462672398509,0.013294218866894747,33132.22341000062,182.022590383723
"('70034', '70004')",529,2236.139976395672,-42.79339659062265,-23.978212171818846,47.47603213430025,-1.4210854715202004e-14,-41.153051864007864,0.0,40.71793708536085,-0.012537874381175707,32285.95922381001,179.68294082580573
"('70034', '70006')",530,2101.6657415995255,-30.77353217338802,-29.720380253665052,42.66743433740629,-1.4210854715202004e-14,-41.35518578984578,0.0,40.400443863426155,0.0726415665075294,70942.38562697693,266.3501185037787
"('70034', '70008')",531,1987.9369087174236,-61.8232113064259,-23.40982423185565,42.530835669096774,0.0,-30.35280564135847,0.0,29.794208249031925,-0.12893181524101083,20386.007293699513,142.77957589830388
"('70034', '70010')",597,1796.4884935286261,-63.581176826699284,-6.039538400560678,43.20828309997899,-3.446132268436486e-13,-27.696675373101414,0.0,25.39252284034237,-0.38759280219642456,28324.75182678684,168.29958950272825
"('70034', '70012')",634,1686.325258813536,-64.05259865640124,-18.11142634605574,43.56638233187015,-5.684341886080802e-14,-24.498424069116535,0.0,26.912825168214454,-0.5158152583256299,14654.199109484505,121.0545294876838
"('70034', '70014')",634,1538.0967684253703,-61.06005987116791,-20.138196145710843,41.58730836761591,-6.394884621840902e-14,-21.9344042628888,0.0,22.445642396896044,-0.26487792801067656,13702.606506512,117.05813302164015
"('70034', '70016')",634,1419.3920200036605,-61.41747149835786,-20.24540088913098,40.23858612162992,-6.394884621840902e-14,-20.859338426133736,0.0,20.99802309059411,-0.32496966354331813,13263.79154654908,115.16853540159778
"('70034', '70018')",635,1331.594494622523,-53.518464333652,-21.448108517637497,41.76517891560066,-4.263256414560601e-14,-19.19817160655941,0.0,21.18414636156622,-0.050400550545810496,21848.812429035508,147.8134379176518
"('70034', '70020')",634,1217.1356164383355,-16.41932570891166,-32.45083157651813,4.788164795353084,-7.105427357601002e-15,-13.310226533765483,0.0,20.578683013974466,0.13002968775524737,7424.685734005288,86.16661612251747
"('70034', '70022')",636,1131.4125829837487,-10.52797740521862,-30.95805637965522,-6.68548165533057,1.0658141036401503e-14,-13.209784284482025,0.0,20.031865448230526,0.12823384888508904,6760.909359421706,82.22474906876704
"('70034', '70024')",637,969.1646171614722,-2.0660839893230745,-28.796502530549397,-5.986919364398636,3.552713678800501e-15,-15.686741421735888,0.0,22.647554389410352,0.07516710452261166,4943.266748402121,70.3083689783949
"('70034', '70026')",637,856.7625819379055,0.33513157035221447,-4.4514098349730356,-1.9925411759427962,1.7763568394002505e-15,-11.239977613237006,0.0,11.867156942525142,-0.05572147092509416,3464.6867929870205,58.86159013301476
"('70034', '70028')",637,677.9036020339108,1.5500105643092212,-0.1447637869075491,-1.120699236581858,8.881784197001252e-16,-8.983613072275679,0.0,9.473797232081965,-0.055039628915441785,3258.2800536666477,57.081345934259886
"('70034', '70030')",637,430.2876159732727,0.7893609586023779,-0.15530911468337694,-2.267731775129322,6.661338147750939e-16,-5.064323582570427,0.0,7.371353650762686,-0.025700690599924192,3062.2276310557086,55.33739812329189
"('70034', '70032')",645,175.2835715347496,-0.7094208591054707,0.8923848633728295,0.026452448549756813,-4.440892098500626e-16,-1.6927471633969646,0.0,1.753487162942018,-0.056074218606571025,258.96479784784,16.09238322461406
"('70034', '70278')",640,304.2717107514139,-1.4099054196082614,0.36804280901720077,-2.906513549401383,-2.220446049250313e-16,-3.9659339731476333,0.0,6.534854064087967,-0.0060862857987566965,2043.7017394179309,45.2073195336544
"('70035', '70036')",13510,176.31925377314568,-3.4292998422607397,9.413367635027338,-0.850564218326846,-0.21885758148249784,-1.2618869784728175,1.7832878550941755,-1.3996188278400234,0.010011194927531886,2347.012876759961,48.445978953468995
"('70035', '70036')",1147,186.06681689035108,-8.826476580389398,23.030751078830715,-6.9387568425682815,0.19457295774131111,15.834982223279006,3.415307237941818,-13.928249223340332,-1.4551505353130967,2370.910218001442,48.69199336648113
"('70036', '70001')",9406,2636.5961482064386,-41.97969247175625,-6.688950682116104,-5.420241740714933,6.429356716930819,8.222519253214717,5.290225895005406,10.863882701744437,0.014392762723616781,68121.86551041843,261.0016580606691
"('70036', '70002')",9391,2492.996025341393,-41.20147731113094,-7.724395428271972,-4.242746439182548,5.647888629027184,9.271653079645569,5.947395303411111,10.216598646648656,0.027542345071821517,100758.87310755096,317.4253819522802
"('70036', '70004')",9398,2395.8554235808283,-37.09490064173394,-6.13292681703704,-4.955346786448698,5.92251346929312,8.16395147775384,3.3810929273811543,9.932092898832966,0.04021221755785109,99294.60154451574,315.1104592750227
